G1,G2,G3,G4,G5,G6,G7,G8 ,G9,G10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
0.2465,0.29579,0.33895,0.38684,0.42417,0.43405,0.42193,0.44803,0.46762,0.39817,0.50002,0.51114,0.53435,0.56293,0.57553,0.58486,0.50471,0.55912,0.59512,0.51524,0.45528,0.49665,0.52567,0.53772,0.53853,0.53088,0.54283,0.4979,0.42784,0.37461,0.51517,0.53104,0.55703,0.56631,0.62774,0.64262,0.68204,0.54901,0.54823,0.36745,0.44194,0.45678,0.46345,0.54071,0.5416,0.58212,0.57738,0.36591,0.36591,0.36591,0.97144,1.019,1.0333,1.0202,1.0202,1.0172,1.0255,1.0345,1.0244,1.0052,0.21765,0.24249,0.25671,0.26936,0.26715,0,0,0,0,0,0.3676,0.38879,0.42604,0.43951,0.42423,0.4282,0.38975,0.40138,0.33382,0.17046
0.28764,0.34656,0.4044,0.46579,0.51935,0.58206,0.5871,0.59588,0.55851,0.49282,0.63299,0.65373,0.67018,0.68675,0.72952,0.77477,0.78407,0.7695,0.81483,0.74926,0.42265,0.49668,0.52243,0.54282,0.60196,0.64042,0.64965,0.63189,0.55212,0.47334,0.37733,0.42636,0.46081,0.49234,0.50344,0.46616,0.47371,0.41615,0.47056,0.28012,0.42354,0.44161,0.49774,0.56747,0.56008,0.46756,0.45322,0.45322,0.45322,0.51465,0.70232,0.71301,0.71898,0.73954,0.74583,0.71843,0.73836,0.69878,0.70447,0.67139,0.28842,0.34211,0.35194,0.2383,0.39122,0.39122,0.39122,0.39122,0.39122,0.39122,0.27797,0.33175,0.38171,0.43782,0.46545,0.51754,0.46658,0.46613,0.36955,0.2964
0.23176,0.28207,0.31781,0.35387,0.38981,0.43123,0.47023,0.43226,0.35883,0.36821,0.34183,0.38701,0.42072,0.48512,0.56239,0.54708,0.52798,0.55629,0.44611,0.2884,0.346,0.4137,0.4326,0.47471,0.51769,0.55584,0.42873,0.41121,0.45415,0.45854,0.38623,0.42243,0.44552,0.45298,0.49248,0.44405,0.38094,0.20322,0.12227,0,0.41567,0.44976,0.49644,0.49796,0.48583,0.46342,0.3965,0.14495,0,0,1.0758,1.0758,1.0758,1.0758,1.0758,1.0758,1.0645,1.0575,1.1001,1.0451,0.4539,0.47928,0.53263,0.51342,0.51342,0.49639,0.55414,0.49666,0.3958,0.55495,0.24507,0.28786,0.32425,0.37572,0.40255,0.34645,0.3696,0.40599,0.13366,0.11511
0.20213,0.25455,0.30396,0.35442,0.39915,0.43027,0.47228,0.43984,0.39981,0.3284,0.46101,0.50944,0.59504,0.65626,0.72559,0.75029,0.76677,0.61749,0.60673,0.67754,0.22155,0.27165,0.29847,0.35963,0.334,0.34004,0.33403,0.25678,0.19979,0,0.33347,0.38362,0.37496,0.33089,0.30945,0.27174,0.16764,0,0,0,0.40329,0.4786,0.50653,0.54358,0.55648,0.56216,0.45045,0.47666,0.40702,0,0.69253,0.73028,0.74105,0.72936,0.74023,0.77161,0.72682,0.71591,0.71962,0.66367,0.29661,0.32136,0.39024,0.4237,0.22691,0.30506,0.2204,0.28337,0,0,0.28184,0.34604,0.40016,0.42566,0.45577,0.42347,0.44764,0.43726,0.36024,0.28608
0.1841,0.2311,0.26743,0.30744,0.33868,0.37325,0.40382,0.34559,0.32019,0.18721,0.2732,0.30921,0.35357,0.37478,0.37627,0.3341,0.36579,0.14229,0.14898,0,0.30332,0.34003,0.37056,0.36085,0.36017,0.34413,0.38536,0.42447,0.32252,0,0.5167,0.58659,0.69026,0.7209,0.73792,0.77514,0.65429,0.64779,0.65654,0.65162,0.29965,0.34201,0.34129,0.30289,0.26248,0.14383,0,0,0,0,0.43887,0.45101,0.46621,0.47466,0.48937,0.5056,0.42376,0.31218,0.21722,0.18447,0.21396,0.25543,0.25352,0.24416,0.27825,0.24278,0.24278,0,0,0,0.49863,0.53767,0.57602,0.57802,0.57336,0.5656,0.5712,0.54392,0.4469,0.33841
0.17327,0.22287,0.27007,0.31712,0.37579,0.38901,0.3728,0.36349,0.29521,0.20861,0.50842,0.51698,0.53437,0.55559,0.63096,0.63039,0.57583,0.49173,0.45315,0.45266,0.32114,0.39053,0.43227,0.45634,0.44379,0.47385,0.38059,0.34682,0.28296,0.14189,0.35685,0.36647,0.37951,0.41861,0.39037,0.38653,0.29895,0.15632,0.16336,0,0.29995,0.32894,0.34455,0.34242,0.33311,0.18741,0.14288,0.20003,0,0,0.34841,0.39622,0.40753,0.40468,0.41462,0.35953,0.40534,0.38835,0.37126,0.3069,0.2342,0.31183,0.48075,0.53843,0.57655,0.55947,0.49822,0.49822,0.2709,0,0.28092,0.32607,0.35199,0.38001,0.39498,0.34006,0.36592,0.35683,0.20092,0.14894
0.24048,0.29367,0.34297,0.39267,0.42899,0.45448,0.4507,0.45851,0.47849,0.38933,0.36639,0.45626,0.5285,0.56214,0.60764,0.61034,0.66425,0.60973,0.63156,0.56935,0.41177,0.48656,0.54635,0.61164,0.60526,0.61975,0.55199,0.58643,0.58397,0.52796,0.58049,0.59891,0.59891,0.60212,0.50498,0.48787,0.53987,0.50695,0.5174,0.30805,0.33058,0.36034,0.38811,0.40012,0.40002,0.27533,0.27533,0.12695,0,0,0.83612,0.88961,0.95015,0.99005,1.0226,1.0505,1.1039,0.91988,0.91539,0.91565,0.1472,0.14698,0.11875,0.11322,0.15677,0,0,0,0,0,0.28514,0.31576,0.34309,0.36976,0.38881,0.3857,0.26729,0.2857,0.29298,0.1594
0.15203,0.19661,0.23562,0.27321,0.32119,0.34631,0.35506,0.37676,0.29138,0.16701,0.26779,0.30774,0.33146,0.32627,0.34965,0.34368,0.30818,0.24324,0,0,0.25216,0.31036,0.3161,0.33006,0.33455,0.30958,0.18216,0.26359,0.1723,0,0.41333,0.51517,0.54301,0.59919,0.58879,0.60602,0.40737,0.42531,0.42788,0.48308,0.41772,0.48188,0.51613,0.62144,0.62951,0.52791,0.53969,0.48891,0.48891,0.41807,0.35368,0.4052,0.48854,0.52942,0.5751,0.52607,0.5147,0.49194,0.44625,0,0.1418,0.23239,0.24068,0.12678,0.163,0,0,0,0,0,0.30683,0.37319,0.4438,0.48168,0.51507,0.55586,0.59795,0.53732,0.39321,0.36135
0.20082,0.24996,0.2976,0.33942,0.37608,0.43018,0.46007,0.49234,0.45476,0.39898,0.43698,0.47918,0.50489,0.54546,0.56918,0.58343,0.67339,0.62413,0.68676,0.47496,0.21485,0.28403,0.33335,0.33175,0.34447,0.4073,0.33012,0.29636,0.12767,0.16415,0.47815,0.51163,0.52072,0.50061,0.50164,0.52139,0.55813,0.4803,0.38293,0.3361,0.60311,0.64899,0.66776,0.66776,0.66776,0.66029,0.64931,0.61913,0.73302,0.60656,0.78798,0.78798,0.78798,0.78814,0.78442,0.79802,0.83819,0.9019,0.89338,0.86171,0.3499,0.40199,0.43095,0.48704,0.51877,0.37251,0.42954,0.50497,0,0,0.37176,0.40851,0.43253,0.44809,0.46243,0.46184,0.44971,0.43239,0.34126,0.28255
0.20085,0.24907,0.28531,0.32742,0.37384,0.40004,0.40719,0.36617,0.33463,0.2985,0.3711,0.43308,0.46478,0.50946,0.57119,0.60438,0.52592,0.4878,0.47706,0.30713,0.40154,0.45873,0.49986,0.54205,0.48295,0.52236,0.54209,0.39517,0.40105,0.41294,0.40193,0.4312,0.45547,0.46516,0.44029,0.42783,0.42864,0.44468,0.43756,0.21051,0.34529,0.37916,0.40226,0.37881,0.38327,0.36948,0.31885,0.21156,0,0,0.43666,0.48946,0.54218,0.55733,0.61163,0.61738,0.48565,0.42496,0.40478,0.39483,0.27518,0.28057,0.27344,0.30823,0.19253,0.10297,0,0,0,0,0.42319,0.45035,0.47234,0.49496,0.53522,0.55914,0.5285,0.50849,0.51047,0.46062
0.25644,0.30711,0.34472,0.37564,0.41262,0.44699,0.46014,0.48295,0.44315,0.33708,0.2885,0.32879,0.37347,0.38465,0.40133,0.37103,0.42942,0.41475,0.32962,0.12119,0.35444,0.40526,0.46591,0.48969,0.52399,0.50542,0.56266,0.51363,0.44,0.35517,0.57308,0.60085,0.61576,0.62533,0.63273,0.55368,0.53364,0.5548,0.50416,0.37098,0.75488,0.75488,0.75488,0.75563,0.75187,0.76684,0.76671,0.74244,0.51576,0.41694,0.59718,0.61739,0.62206,0.63077,0.63614,0.65232,0.67418,0.65897,0.62917,0.52656,0.20286,0.2873,0.28861,0.35315,0.14991,0,0,0,0,0,0.46223,0.49675,0.51388,0.54097,0.57683,0.58826,0.62914,0.62715,0.52192,0.48058
0.22299,0.27331,0.31601,0.35594,0.39289,0.43746,0.42368,0.42445,0.42426,0.37867,0.43357,0.45953,0.48959,0.52122,0.53837,0.59395,0.54666,0.52081,0.47957,0.3898,0.43134,0.44665,0.45027,0.46925,0.4675,0.49624,0.47074,0.48248,0.46379,0.29084,0.45771,0.48663,0.50767,0.56352,0.54006,0.5381,0.54652,0.44741,0.089359,0,0.40672,0.443,0.52368,0.54528,0.4757,0.59725,0.50459,0.50459,0.57583,0.57583,0.36772,0.44321,0.49705,0.51825,0.47535,0.47421,0.48152,0.416,0.37504,0.32088,0.30369,0.38292,0.47353,0.48665,0.49005,0.45196,0,0,0,0,0.43945,0.46367,0.48907,0.50937,0.54322,0.57119,0.47931,0.46701,0.47677,0.43548
0.20475,0.25567,0.29724,0.34046,0.37667,0.41272,0.42976,0.44235,0.39877,0.31577,0.38176,0.42985,0.48241,0.49337,0.51321,0.53039,0.52529,0.53615,0.31961,0.17476,0.45685,0.47643,0.50838,0.50559,0.52669,0.51819,0.57885,0.52147,0.52951,0.4024,0.38758,0.40738,0.42055,0.42691,0.35876,0.31123,0.46536,0.48764,0.20571,0,0.27384,0.35523,0.38697,0.37505,0.31109,0.094428,0,0,0,0,0.73657,0.75008,0.75755,0.78849,0.84767,0.8445,0.76269,0.755,0.77979,0.79078,0.3683,0.40123,0.41243,0.44912,0.51525,0.30747,0.29274,0.29274,0.23294,0,0.44895,0.48504,0.50799,0.535,0.54424,0.56282,0.52065,0.51069,0.35834,0.30197
0.21981,0.2619,0.29826,0.33037,0.38068,0.41639,0.43764,0.42299,0.39415,0.32304,0.4807,0.5036,0.53718,0.55192,0.59593,0.64125,0.62665,0.55925,0.60305,0.69407,0.33328,0.36178,0.39687,0.39239,0.39136,0.39616,0.28744,0.15665,0.15419,0.14584,0.28546,0.34435,0.3832,0.3832,0.4002,0.42049,0.3497,0.18303,0.18303,0,0.22613,0.30401,0.38827,0.40567,0.39955,0.39696,0.39696,0.39696,0,0,0.73466,0.73466,0.73602,0.73735,0.7364,0.73651,0.77841,0.78645,0.75539,0.86413,0.40412,0.50213,0.52737,0.56635,0.60685,0.67135,0.40819,0.46687,0.46687,0.40444,0.36749,0.39052,0.42027,0.4531,0.46931,0.46931,0.37986,0.20053,0.20933,0.12206
0.15885,0.20112,0.23576,0.27268,0.31268,0.33169,0.31069,0.34723,0.20497,0.10024,0.23435,0.28534,0.29486,0.35887,0.38298,0.40681,0.32409,0.3625,0.14127,0,0.29258,0.33299,0.34888,0.39269,0.41883,0.35183,0.23703,0.20882,0.14004,0.083436,0.32171,0.36935,0.38759,0.3704,0.32341,0.25924,0.16954,0.18536,0.18536,0,0.51372,0.54062,0.54062,0.54252,0.54654,0.55646,0.48772,0.50262,0.33964,0,0.45019,0.49217,0.57085,0.64761,0.68419,0.6641,0.68154,0.68454,0.6091,0.42397,0.20519,0.31369,0.34266,0.29831,0.31453,0.33621,0.23549,0.23549,0,0,0.28388,0.34172,0.39922,0.4323,0.46257,0.42571,0.30042,0.28047,0.13816,0.083815
0.14603,0.1934,0.23252,0.27546,0.33694,0.34574,0.34755,0.29993,0.24696,0.21608,0.24893,0.31352,0.35059,0.38576,0.45696,0.4693,0.37681,0.20555,0.21766,0.14062,0.29276,0.33469,0.3606,0.40009,0.48283,0.56546,0.54399,0.45549,0.1929,0.1929,0.47376,0.5305,0.53534,0.5433,0.54118,0.54118,0.54573,0.52622,0.44954,0.39583,0.256,0.2725,0.28637,0.33338,0.14786,0.20155,0,0,0,0,0.47002,0.53079,0.55079,0.55099,0.58399,0.59234,0.552,0.53055,0.38513,0.41418,0.25126,0.27044,0.31976,0.2797,0.22462,0.16965,0,0,0,0,0.30653,0.36202,0.38379,0.40176,0.42419,0.34912,0.32071,0.29729,0.20626,0.15295
0.1782,0.22349,0.25709,0.29253,0.33746,0.35078,0.36428,0.30763,0.29519,0.19082,0.34394,0.37976,0.41423,0.4552,0.4707,0.40624,0.33796,0.24573,0.097174,0.0641,0.30589,0.34409,0.36596,0.40316,0.43906,0.40948,0.33934,0.33923,0.37868,0.21212,0.29066,0.30206,0.3341,0.34059,0.33081,0.26536,0.2012,0.10771,0.16754,0,0.37992,0.41633,0.42616,0.43615,0.39805,0.40291,0,0,0,0,0.52139,0.56901,0.63079,0.65782,0.67239,0.70049,0.60246,0.55138,0.5545,0.55304,0.34886,0.3366,0.3366,0.32949,0.35421,0.34249,0.34249,0.21885,0,0,0.43669,0.46049,0.4933,0.52472,0.52956,0.56285,0.55805,0.45629,0.41216,0.34207
0.15922,0.20889,0.25225,0.29217,0.32784,0.37227,0.34869,0.32482,0.25757,0.19706,0.25194,0.28529,0.31342,0.30154,0.2983,0.32663,0.33619,0.087852,0.12299,0.15813,0.32261,0.37136,0.3995,0.41672,0.43923,0.44258,0.47448,0.38498,0.2552,0.084873,0.38935,0.42411,0.39286,0.39635,0.37738,0.40132,0.27958,0.2946,0.33264,0.20499,0.13441,0.1776,0.16429,0.14047,0,0,0,0,0,0,1.0068,1.0068,1.0068,1.0068,1.006,1.0061,1.0056,1.0766,0.98794,0.95807,0.24901,0.2662,0.3246,0.42353,0.27893,0.31608,0.21744,0,0,0,0.27839,0.32398,0.336,0.3466,0.31769,0.33774,0.24694,0.21714,0.073966,0
0.20482,0.25636,0.29862,0.3404,0.38285,0.41029,0.42346,0.42407,0.3294,0.27162,0.32602,0.35793,0.405,0.41731,0.40624,0.38725,0.32798,0.29153,0.045576,0,0.31016,0.34859,0.37495,0.40862,0.44488,0.4818,0.30072,0.30252,0.30941,0.23674,0.46586,0.52926,0.54717,0.56554,0.57278,0.57637,0.55438,0.58654,0.54077,0.48652,0.28029,0.35118,0.37033,0.41308,0.3292,0.1432,0,0,0,0,0.97986,0.97986,0.97986,0.97986,0.98255,0.99241,1.0103,1.0065,0.92015,0.95172,0.26197,0.34089,0.30467,0.31388,0.23606,0.17531,0.17881,0,0,0,0.52001,0.53036,0.54358,0.56125,0.58086,0.56934,0.58197,0.56843,0.46251,0.31002
0.1499,0.19401,0.22843,0.25862,0.28822,0.30531,0.31123,0.25864,0.17205,0.12628,0.27435,0.31957,0.34893,0.36575,0.44422,0.42851,0.48875,0.39239,0.38454,0.30392,0.20267,0.24222,0.26309,0.31451,0.30811,0.14945,0.086581,0.034162,0,0,0.29282,0.30739,0.34205,0.30745,0.28726,0.22753,0.25977,0.21425,0,0,0.52955,0.57518,0.56929,0.56929,0.55721,0.54623,0.58954,0.47983,0.33945,0,0.48469,0.50799,0.51343,0.53202,0.53258,0.55988,0.54949,0.4058,0.27371,0.24127,0.20575,0.25663,0.27255,0.30849,0.31105,0.36716,0.36716,0.36716,0.36716,0.36716,0.20032,0.23464,0.27009,0.29861,0.32003,0.22574,0.055341,0,0,0
0.18933,0.23491,0.26578,0.29143,0.31654,0.35374,0.35038,0.29416,0.25172,0.12814,0.27291,0.31988,0.3391,0.34465,0.35754,0.35509,0.25115,0.23003,0.164,0.17219,0.27887,0.33232,0.38528,0.3889,0.37254,0.31624,0.3625,0.18527,0.13115,0,0.28474,0.33219,0.36036,0.39651,0.48019,0.51752,0.3729,0.47254,0.46212,0.29374,0.34685,0.41762,0.40925,0.43929,0.59688,0.59737,0.59737,0.54363,0.43602,0,0.39058,0.42406,0.45021,0.48431,0.48068,0.51098,0.42587,0.31138,0.31439,0,0.21428,0.22217,0.26561,0.34017,0.42465,0.38982,0.3062,0.3062,0.3062,0.3062,0.25011,0.29057,0.30355,0.31813,0.32039,0.25516,0.35625,0.098588,0,0
0.19803,0.24674,0.29218,0.33701,0.38007,0.42778,0.42888,0.36748,0.33889,0.29272,0.34976,0.40358,0.43816,0.46832,0.48599,0.56226,0.51666,0.50514,0.32148,0.26934,0.26081,0.30528,0.34482,0.38978,0.4829,0.40717,0.23802,0.24629,0.18535,0.075796,0.36745,0.39853,0.4266,0.44409,0.4782,0.3836,0.40692,0.36507,0.44021,0.23356,0.3667,0.39876,0.44997,0.45966,0.4564,0.46165,0.41684,0.16073,0.16073,0,0.99237,1.0009,1.0375,1.0685,1.148,1.1339,1.1338,1.1577,1.1603,1.1474,0.26559,0.31583,0.37844,0.36744,0.25785,0.27372,0.17714,0,0,0,0.31648,0.36154,0.40262,0.42088,0.44384,0.49701,0.44285,0.32978,0.29185,0.23364
0.19034,0.23998,0.28084,0.32317,0.35868,0.38336,0.40429,0.35872,0.34193,0.29831,0.21466,0.25626,0.31743,0.35173,0.42381,0.36583,0.39388,0.28698,0.32509,0.17871,0.39679,0.44657,0.4594,0.48288,0.47931,0.46444,0.47966,0.35953,0.39939,0.48615,0.41112,0.445,0.48266,0.47554,0.50919,0.49014,0.42252,0.39848,0.42428,0.21603,0.54628,0.5734,0.61287,0.60815,0.577,0.60168,0.50548,0.42908,0,0,0.68225,0.68225,0.68504,0.70108,0.70195,0.70956,0.71223,0.7051,0.74145,0.74568,0.30905,0.33844,0.28771,0.25805,0.23256,0,0,0,0,0,0.3911,0.41568,0.43576,0.44476,0.44791,0.4427,0.32866,0.31209,0.28328,0.1728
0.14484,0.19096,0.23246,0.28827,0.34767,0.39731,0.33557,0.3146,0.23345,0.17905,0.23513,0.29089,0.33149,0.38604,0.45057,0.54828,0.38233,0.37091,0,0,0.29023,0.38167,0.43647,0.48791,0.49524,0.43049,0.28268,0.24958,0.23052,0.22715,0.48755,0.50548,0.5486,0.54033,0.49437,0.52522,0.50845,0.53997,0.55119,0.44735,0.42212,0.42434,0.44901,0.43182,0.46906,0.43545,0.25561,0.26384,0,0,0.811,0.811,0.83231,0.84798,0.86305,0.88047,0.83698,0.81295,0.78622,0.74107,0.19108,0.24293,0.19557,0.25085,0.13694,0,0,0,0,0,0.22921,0.26864,0.30324,0.3184,0.33073,0.22923,0.13834,0.061237,0,0
0.19206,0.23736,0.27604,0.31423,0.35381,0.41203,0.42068,0.42587,0.36287,0.29373,0.34208,0.38376,0.44407,0.47051,0.51509,0.51518,0.51409,0.38125,0.31515,0.3108,0.37731,0.43164,0.46695,0.50948,0.4819,0.46236,0.47745,0.51304,0.27579,0.22135,0.30074,0.38257,0.44685,0.48336,0.54459,0.53731,0.52625,0.52625,0.5133,0.5133,0.43105,0.44607,0.46349,0.48135,0.47644,0.43668,0.36191,0.33405,0.34356,0,0.76102,0.79233,0.81696,0.82585,0.84233,0.80955,0.78208,0.80704,0.78255,0.73505,0.35401,0.38232,0.35503,0.3747,0.33396,0.33396,0.38049,0.25851,0.25851,0,0.18593,0.23186,0.28633,0.31709,0.30583,0.30575,0.25565,0.27232,0.18796,0.18796
0.17762,0.22457,0.26537,0.30935,0.35283,0.37849,0.3768,0.32034,0.23607,0.12845,0.31785,0.3783,0.40983,0.43745,0.40746,0.39748,0.3866,0.33052,0.12408,0,0.27987,0.31413,0.36258,0.40492,0.41299,0.41036,0.33499,0.12567,0.078325,0,0.4105,0.44914,0.47251,0.41076,0.4147,0.37979,0.3774,0.32605,0.32822,0.21335,0.36878,0.38499,0.40295,0.41391,0.43051,0.41706,0.27393,0,0,0,0.43178,0.48377,0.53537,0.59396,0.6248,0.65234,0.73267,0.65111,0.70508,0.66634,0.23674,0.28465,0.31752,0.22818,0.19222,0.14121,0.18954,0,0,0,0.39147,0.41247,0.44499,0.48689,0.49643,0.51037,0.49139,0.46951,0.31696,0.10664
0.19587,0.25995,0.31318,0.36266,0.41482,0.44082,0.4616,0.45843,0.37888,0.35067,0.31752,0.39376,0.44165,0.50902,0.5268,0.54368,0.55331,0.58504,0.39212,0.077461,0.3436,0.38905,0.44177,0.48779,0.53605,0.52945,0.46615,0.37035,0.35979,0.24626,0.46944,0.51193,0.55004,0.57601,0.58329,0.55162,0.54016,0.53435,0.42693,0.43905,0.31975,0.39655,0.41255,0.46028,0.48281,0.40065,0.33573,0.39004,0.4461,0.4461,0.99982,1.0087,1.0206,1.0512,1.0589,1.0589,1.0646,1.0622,1.0606,1.0293,0.18369,0.24661,0.30751,0.27231,0.36939,0.22919,0.22919,0,0,0,0.29581,0.33026,0.35408,0.37903,0.39522,0.37148,0.32768,0.28604,0.094094,0.13643
0.18327,0.24235,0.2883,0.33425,0.37673,0.40745,0.44038,0.46667,0.37284,0.2805,0.35181,0.4161,0.4672,0.51384,0.53585,0.57388,0.58112,0.58653,0.4145,0.37067,0.32143,0.35918,0.4006,0.43694,0.49963,0.48163,0.53856,0.56656,0.41852,0.3646,0.40647,0.44654,0.48591,0.43016,0.42352,0.41633,0.4427,0.31584,0.12604,0,0.45698,0.50103,0.53255,0.55582,0.54039,0.467,0.48682,0.3285,0.35297,0.40266,0.71148,0.71148,0.72531,0.72792,0.74057,0.7689,0.77298,0.80059,0.61791,0.56616,0.39025,0.46387,0.54575,0.59142,0.44277,0.37532,0.34171,0.36643,0.36643,0,0.37198,0.39764,0.41643,0.42872,0.45091,0.39939,0.40539,0.39139,0.39091,0.12696
0.25332,0.3076,0.35291,0.3906,0.4269,0.45628,0.46991,0.49309,0.44723,0.40444,0.41264,0.45792,0.48278,0.50288,0.50996,0.52913,0.54267,0.55681,0.53467,0.4604,0.37393,0.45103,0.48634,0.50907,0.53314,0.55823,0.58956,0.58427,0.2021,0,0.65335,0.69002,0.71079,0.736,0.736,0.736,0.72529,0.76106,0.76106,0.59248,0.39832,0.42962,0.45609,0.45819,0.42647,0.40661,0.30316,0.21161,0,0,0.87702,0.87702,0.89864,0.90731,0.92318,0.962,0.98233,0.94602,0.93804,0.9206,0.21249,0.30837,0.3941,0.37869,0.39174,0.22584,0,0,0,0,0.42159,0.45885,0.49264,0.52165,0.54285,0.57582,0.53983,0.51459,0.49385,0.40616
0.203,0.25274,0.29238,0.32708,0.35448,0.37244,0.38206,0.42743,0.40407,0.31559,0.51762,0.53843,0.56944,0.60182,0.63892,0.67807,0.65862,0.7165,0.77556,0.59974,0.26989,0.32339,0.35607,0.39129,0.36794,0.41208,0.25409,0.27014,0.15063,0.14624,0.26938,0.30602,0.28836,0.2873,0.34102,0.33809,0.2387,0.2387,0.2387,0.2387,0.31125,0.33816,0.36899,0.33203,0.30067,0.30626,0.17465,0,0,0,0.46577,0.47645,0.48045,0.50536,0.51423,0.52653,0.50654,0.44879,0.32868,0.43465,0.14458,0.16932,0.21822,0.23496,0,0,0,0,0,0,0.45169,0.46772,0.47813,0.48564,0.50356,0.51312,0.53192,0.61051,0.50067,0.35745
0.20972,0.25902,0.30413,0.34659,0.40362,0.4338,0.45839,0.44063,0.34835,0.30261,0.47932,0.50366,0.54303,0.62088,0.61098,0.64061,0.69148,0.61379,0.58305,0.42283,0.36952,0.41449,0.43619,0.45797,0.46521,0.44288,0.44565,0.43642,0.17781,0.17957,0.42232,0.47233,0.47106,0.49313,0.54571,0.53732,0.3862,0.46236,0.46236,0.32821,0.69438,0.69438,0.69438,0.69438,0.67442,0.67317,0.66433,0.68955,0.46117,0.4122,0.78121,0.78756,0.79126,0.79869,0.80749,0.8018,0.8089,0.79203,0.81272,0.77285,0.29507,0.31228,0.30562,0.33911,0.44833,0.29725,0.29725,0,0,0,0.25637,0.29092,0.30905,0.34487,0.34786,0.37788,0.34243,0.17184,0,0
